#Table1
ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,color_gr,color_ug
353.579076145752,-2.78256515558447,17.14907,14.58651,13.45062,13.05226,12.80189,1.135886,2.562558
353.579082259008,52.5879160828326,16.97285,14.61018,13.5498,15.22088,12.94319,1.060372,2.362679
353.579103951627,-2.7825551380695,17.21208,14.58658,13.46404,13.05713,12.82221,1.122547,2.6255
353.579114073066,-3.98468416010374,12.7592,11.65817,11.45434,11.41185,11.40322,0.2038336,1.101027
315.005964594125,8.30256131105541,17.04713,14.46874,13.26471,14.54792,12.50876,1.20403,2.578398
126.144236299747,4.5663655275098,15.52758,14.36806,13.94686,13.8416,13.84138,0.4212036,1.15952
126.1442467242,4.56635597599802,15.53678,14.30224,13.94753,13.84518,13.83703,0.3547192,1.234532
126.14424773963,38.9230510459825,16.32444,13.73278,12.30732,11.34839,11.10666,1.425464,2.591654
250.775590902682,-0.836793611707218,16.31288,14.07264,13.15431,12.71245,12.48271,0.9183311,2.240242
250.775660889277,1.20516482463285,15.88456,14.22334,13.69373,14.18089,13.46149,0.5296059,1.661223
250.775700037459,17.9965328807157,14.57757,13.1351,12.57505,12.41158,12.46732,0.5600586,1.442471
132.329882525882,58.5563794381802,14.81801,14.33178,13.16026,14.30592,13.04129,1.171518,0.4862347
132.329894065924,52.1703974629616,15.31709,14.12674,14.17451,14.33429,13.55162,-0.04777241,1.190351
132.329928635307,19.1545156793072,15.04228,14.41325,13.09811,12.92498,12.86608,1.315141,0.6290255
347.108419976946,56.7577595526096,15.9375,14.45337,13.82431,15.27388,13.23903,0.6290636,1.484134
347.108423319595,56.7577624168782,15.95116,14.43395,13.71407,13.40609,13.24393,0.719883,1.51721
347.108438968472,13.0384621274202,16.41384,14.78269,14.13822,13.90214,13.7456,0.6444664,1.631152
277.004109210581,20.544591642182,14.75318,13.54601,13.08225,12.9265,12.90025,0.4637594,1.207165
277.004249729426,41.814243208578,15.97589,13.18605,12.12922,11.70929,11.53032,1.056838,2.789841
277.004266495051,14.1694706017677,16.02685,14.61148,14.09105,13.8513,13.72868,0.5204334,1.415372
277.004266790057,14.169472721587,15.97733,14.6292,14.05515,13.85071,13.75543,0.574049,1.348132
277.004271809523,14.1694774684057,15.97966,14.67499,14.1051,13.77937,13.76526,0.5698948,1.304667
250.65429768894,2.25525956198897,16.62474,13.95745,12.60472,11.45717,10.87104,1.352731,2.667291
170.331877369751,0.203329428032824,16.11748,14.95641,14.56887,14.41363,14.40725,0.3875389,1.16107
170.331903045443,0.203324641110478,16.06738,14.89168,14.51439,14.38518,14.38531,0.3772821,1.175708
181.403612292037,14.6640376094273,16.35738,14.54399,13.92069,13.58046,13.46355,0.6233034,1.81339
181.403678299724,35.7789490021072,16.78691,14.73306,13.88108,13.62976,13.5067,0.8519793,2.053849
181.403720462383,67.8729989424836,14.89396,13.69594,13.28114,13.79011,13.21263,0.4148064,1.198012
181.40374402063,67.8729871020426,14.91856,13.68661,13.42035,14.83061,13.1649,0.2662678,1.231946
181.40374891531,67.8729751559264,14.88535,13.66923,13.31619,13.18267,13.21775,0.353034,1.216124
23.2285589448098,12.6480469730426,16.15052,14.78151,14.28479,14.13309,14.06593,0.4967194,1.369008
23.2286067718483,-0.602434313715323,14.72432,12.55622,11.72015,11.46151,11.40872,0.8360701,2.168097
23.2286121947793,8.44332377596875,16.91351,14.70686,13.91919,13.48879,13.3363,0.7876749,2.206649
23.2286169672307,47.3884800292834,15.90123,14.68725,14.24022,14.00005,13.93402,0.4470205,1.213984
23.2286321660466,46.2749024225721,15.49729,14.2795,13.93608,13.83281,13.80303,0.3434238,1.217791
23.2286841088831,-0.602438130792632,14.78564,12.58902,11.76633,12.89734,11.37866,0.8226938,2.19662
181.779172942258,15.8450320763687,12.7006,11.50329,11.1433,11.0253,11.78156,0.3599873,1.197316
340.374838152634,31.9755917644948,16.11786,14.80716,14.35847,14.20278,14.12508,0.448699,1.310695
340.374841694051,31.9755906573308,16.12553,14.82594,14.36178,14.1858,14.10682,0.4641619,1.299593
340.374842795606,31.9755769661748,16.1086,14.8029,14.36995,14.22219,14.12177,0.4329424,1.305703
340.374931308024,66.0437194187899,16.18671,14.48382,12.61356,15.39304,13.11118,1.870264,1.702892
340.374990773123,66.0002773965494,16.30936,14.59069,13.78159,16.19027,13.21527,0.8090944,1.718675
29.5876735736844,-3.46625527913427,16.63532,14.61709,13.84369,13.56739,13.40449,0.7734003,2.018232
221.306277884516,25.8678733659136,15.24964,13.82239,13.37605,13.27724,13.22069,0.4463415,1.427253
221.306278244511,25.8678759855183,15.24354,13.84206,13.37349,13.27014,13.21013,0.4685688,1.401472
221.306286737252,25.8678630245812,15.2287,13.85031,13.38235,13.24166,13.20441,0.4679613,1.378388
221.306337032487,10.7435184827365,15.33633,13.73509,13.10638,12.89776,12.80543,0.628705,1.601243
221.306387235748,26.3687056408258,15.8342,14.3413,13.85373,13.66551,13.59512,0.4875784,1.492899
221.30639705731,26.3687026487117,15.82454,14.32458,13.83906,13.65554,13.62427,0.4855204,1.499966
115.414997167815,16.4892636407692,14.727,13.6312,13.50219,13.41111,13.45658,0.129015,1.095799
115.415008067891,16.3922733341679,14.56911,14.19699,14.51465,14.57438,11.24005,-0.3176537,0.372117
115.415016915239,13.7146175877275,16.51007,14.99185,14.4528,14.28384,14.19152,0.5390425,1.518226
115.415075928376,16.3921735615461,14.55923,11.81586,10.84582,10.53325,13.3132,0.9700441,2.743366
115.415107239994,27.7334593075039,16.35104,14.93685,15.01911,14.31431,14.33143,-0.08225727,1.414182
115.415158528316,45.2137119229597,15.76381,14.67669,14.35745,14.20864,14.18728,0.3192444,1.087119
115.415160008917,45.2137178576326,15.72486,14.6584,14.33332,14.22234,14.19485,0.3250809,1.066463
115.41517407229,32.5308997349428,15.30939,14.17131,13.91084,13.84941,13.86864,0.2604637,1.138084
115.415176630692,30.165340479605,12.62301,11.16828,10.55766,10.38818,13.16418,0.6106234,1.454726
126.148732716545,56.49247696365,15.23614,13.98286,13.46325,13.2348,13.25221,0.5196085,1.25328
126.148751101178,2.26489868710484,15.96123,13.84607,12.24721,11.84327,11.5964,1.598857,2.115164
126.14875187783,56.492486169382,15.16347,14.54472,13.44396,13.28734,13.23524,1.100762,0.6187506
126.148756707519,2.26489932335144,15.95852,14.56893,13.82515,11.84731,11.61908,0.7437782,1.389597
126.14875786193,2.26489471805753,15.93764,13.29332,12.24346,11.83857,11.62048,1.049863,2.644313
126.14875818628,56.4924926257538,15.16996,13.91158,13.45034,13.28782,13.22886,0.461237,1.25838
126.14880415496,38.0872007539097,15.36877,14.168,13.81136,14.35849,13.67408,0.356637,1.200773
126.148810035165,38.0872026401298,15.32869,14.15211,13.88269,13.69845,13.70106,0.2694225,1.176571
251.50832929542,14.9557206051174,16.4849,14.61503,13.91616,13.64235,13.49187,0.698864,1.869871
251.50833580254,14.9557162329514,16.48778,14.62372,13.92952,13.63863,13.49522,0.6941996,1.864064
251.508397302836,5.18157076735797,17.35277,14.79923,13.67091,13.25511,13.03148,1.12832,2.553539
347.711284006629,23.5854756497323,15.73646,13.66284,13.82726,12.32199,12.09306,-0.1644239,2.073629
347.711298818903,23.5854842344144,15.75528,13.68279,12.74175,13.66058,12.17432,0.9410381,2.072488
347.711312441315,23.5854893671844,15.71253,13.67154,12.73568,13.58986,12.0705,0.9358597,2.04099
203.756687600456,26.3823649515751,16.76453,14.71968,13.87647,13.45096,13.426,0.8432074,2.044855
245.428255894162,10.0897290064208,13.45925,12.20494,12.10877,12.13937,12.18388,0.09616661,1.254315
245.42826089355,10.0897269764962,13.43618,12.15481,12.11839,12.15231,12.17288,0.03641415,1.281376
245.428322473731,16.2522606174327,12.968,10.81467,10.00093,9.717825,9.764694,0.8137407,2.153323
245.428328930028,16.2522414228962,12.98394,11.07883,10.00974,9.720271,10.17644,1.069089,1.905103
245.428329992904,16.2522426483166,12.95061,11.06783,10.00766,9.718264,10.91363,1.060172,1.882774
315.493750503789,22.1750416763604,16.20012,14.88544,14.431,14.28965,14.21919,0.4544401,1.314683
8.50296237707096,23.7657052409427,15.60913,13.81945,13.2044,13.62599,12.95829,0.6150455,1.78968
8.50297617367823,23.7657296428254,15.59312,13.8415,13.61474,13.64447,12.96155,0.2267609,1.751621
8.50302442163371,1.47475803238335,15.18942,14.0101,13.7514,13.57556,13.55348,0.2586946,1.179327
8.5030649753445,9.54839434269268,16.9182,14.79954,14.93318,13.55099,13.41543,-0.1336479,2.118663
54.09269048177,-6.81767044516577,16.29371,14.76616,14.1776,13.95334,13.85713,0.5885592,1.52755
54.0927028771242,-6.81767150896528,16.3092,14.79047,14.15274,13.94025,13.88348,0.6377277,1.518737
121.020195763873,0.166114595649229,15.97985,14.84028,14.5133,14.42879,14.41411,0.3269758,1.139573
121.020223392188,-2.23958208931521,15.03891,13.87536,13.57776,13.4055,13.37324,0.2975969,1.163549
121.020229807766,20.2824010947697,14.66022,13.41858,12.93946,16.22663,12.73275,0.4791203,1.241636
121.020246290826,20.2824081805449,14.65582,13.3778,12.93517,16.83413,12.73473,0.4426279,1.278024
354.045418341754,33.452370813387,16.19189,14.41443,13.65446,13.34122,13.21066,0.7599669,1.777463
354.045464853652,-5.76790477874163,14.46323,12.95753,12.32474,12.14452,12.07986,0.6327963,1.5057
354.045510873716,25.2394775494651,14.52308,13.19646,12.6956,13.98272,12.47707,0.5008593,1.326629
221.499797510522,26.7981716074473,15.8541,14.41997,13.87131,13.68786,13.61145,0.5486631,1.434126
221.499799848965,26.7981665322936,15.85558,14.41106,13.8954,13.77581,13.60368,0.5156584,1.444524
221.499830659046,11.2079001972378,15.33898,14.17899,13.77772,14.52363,13.63169,0.4012756,1.159985
221.499841656494,39.8257889485541,17.2492,14.89291,13.93664,13.59523,13.36979,0.9562712,2.356283
221.499845873964,11.2079214362429,15.3414,14.19328,13.78329,14.82331,13.66413,0.4099941,1.148122
315.493820847418,-16.2216440857828,16.29756,14.76182,14.19582,14.13689,13.94867,0.5659933,1.535747
315.493860167335,25.242291051848,15.85956,14.53074,14.05932,13.87296,13.78045,0.471426,1.328813
257.352874746101,59.9614919193533,15.74884,14.20368,13.63745,12.9476,13.41567,0.5662365,1.545156
257.352917303274,28.1582073559331,17.38208,14.99756,14.12335,15.58621,13.48014,0.8742094,2.384517
257.352918846961,27.3807484886209,16.78045,14.66165,13.86615,13.71627,13.50989,0.7954988,2.118804
257.352932832291,26.0752329454169,15.90626,14.48579,14.01843,13.84353,13.79241,0.4673643,1.42047
257.352933831385,27.3807988469422,16.83378,14.67958,14.3528,13.70574,13.46032,0.3267775,2.154195
257.352945890786,26.0752300595574,15.86743,14.52133,14.028,13.84895,13.79902,0.4933348,1.346096
257.352956367014,27.380777292358,16.82837,14.65548,13.85871,13.59176,13.49343,0.7967701,2.172895
23.5552896847584,48.2642040850036,16.26158,14.99307,14.56362,14.44848,14.3746,0.4294567,1.26851
203.670640550837,11.6654085492386,16.13208,14.25047,14.55137,13.20309,13.08849,-0.3009014,1.881609
203.670736178129,36.6077821792621,15.75732,14.07184,12.5521,13.6749,11.99118,1.519736,1.685484
203.670752970032,12.5941189038848,15.93433,14.72463,14.29845,14.17088,14.13051,0.4261818,1.209698
115.665078982039,35.5410593067139,16.01025,14.62291,14.82586,13.91709,13.82905,-0.2029448,1.387339
115.665080831427,35.5410590973111,16.00038,14.63936,14.1089,13.92096,13.8629,0.5304575,1.361018
115.665081259207,35.5410501567814,16.00979,14.61626,14.0956,13.96879,13.85316,0.5206585,1.393537
115.665087312701,35.5410637573386,15.98162,14.61361,14.12342,13.93973,13.857,0.4901915,1.368011
115.665088090755,35.5410530553043,16.04021,14.64429,14.45929,13.92227,13.83271,0.1850023,1.395917
115.66517556625,18.1978809957897,16.06586,14.99793,14.73513,14.67716,14.72138,0.262805,1.067929
115.665177300302,18.1978810959377,16.0956,14.95733,14.7401,14.69629,14.68935,0.2172365,1.138262
115.665177666144,18.1978776225933,16.06464,14.96405,14.74356,14.66411,14.69324,0.2204952,1.100588
115.665180105,18.1978752289355,16.04877,14.97083,14.71641,14.71216,14.68676,0.254426,1.077939
212.77457213084,-12.212302563958,14.06833,12.60755,12.09105,11.86789,11.75883,0.5165071,1.460773
0.616469699478898,25.8334319527258,14.68507,13.80018,13.02202,12.87074,12.85147,0.7781563,0.8848925
0.616520427336965,-4.71895425215639,13.86582,13.91449,12.04393,11.91154,11.86745,1.87056,-0.04867554
0.616531068975121,-4.7189395200165,13.82188,12.47877,12.04771,11.9157,11.88304,0.431056,1.343113
0.61653186526695,0.711086701765969,16.29449,14.71323,14.68715,14.5907,14.58964,0.02608395,1.581258
0.616625814843985,14.7943716873324,15.62433,14.15535,13.60654,13.42445,13.32954,0.5488167,1.468973
23.5554567826151,28.2162518695642,16.15358,14.86716,14.62492,14.5422,14.55545,0.2422409,1.286415
23.5554642680163,44.9906528390876,15.66378,14.37803,13.99187,13.8462,13.80971,0.3861618,1.285748
23.5555053711551,45.7119407727824,15.46844,14.22888,13.76872,13.64631,13.60137,0.4601583,1.239562
321.039372066366,52.3622919371062,14.80977,14.70135,13.01891,16.04787,12.80653,1.682443,0.1084108
321.039373708034,0.399790097080227,14.4648,13.08071,12.6636,12.599,12.43805,0.4171095,1.384098
321.039375842691,0.399772151550789,14.48745,14.27087,12.5673,12.43564,12.39127,1.703563,0.2165794
321.03937740243,0.39976801430917,14.40477,13.02244,12.56902,17.29097,12.37651,0.4534206,1.38233
321.039377507961,0.399767188629737,14.42939,13.02724,12.57265,16.87633,12.38901,0.4545946,1.40215
321.039379770345,0.399775168756917,14.42519,13.34007,13.17414,14.99873,12.37949,0.1659298,1.085123
321.039382497464,0.399776948203478,14.40669,13.69862,12.56742,16.18765,12.39175,1.131192,0.7080698
321.039384476754,0.39977449558658,14.46971,13.02629,12.56641,12.42241,12.4045,0.4598742,1.44342
321.039385083762,0.399763710439101,14.4304,13.01856,12.55401,12.40638,12.36516,0.4645519,1.411836
321.039385362649,0.399770803944654,14.40368,13.02426,12.57378,12.42935,12.39821,0.4504833,1.379425
321.03938595117,0.399766518991158,14.44931,13.0169,12.56783,17.11554,12.36448,0.4490747,1.432407
321.039386561772,0.399782461796503,14.40892,13.03201,12.57928,12.43985,12.41129,0.4527302,1.376903
321.03938747444,0.399776398810929,14.41255,13.02734,12.56793,12.42387,12.37157,0.4594088,1.385211
321.039388935059,0.399775715722023,14.41088,13.02621,12.58148,12.43613,12.37021,0.4447355,1.384672
321.039389762419,0.399785623980714,14.43401,13.02054,12.57278,12.43276,12.37408,0.4477606,1.413471
321.039392005106,0.399772215041449,14.42785,13.01983,12.5691,16.404,12.37568,0.4507227,1.408024
321.039393479955,0.399779404029931,14.42209,13.02601,12.57079,16.46959,12.37225,0.4552202,1.396083
321.03939376878,0.399773830787129,14.39551,13.01836,12.56831,12.4261,12.37254,0.4500542,1.377149
321.039418117734,0.399779103575081,14.4264,13.0974,12.56832,12.41822,12.39049,0.5290804,1.329
321.039421927943,-13.619258316341,15.93449,14.67188,14.22,14.03395,13.9896,0.4518757,1.262617
321.039448396386,-16.6596099071779,15.75835,14.29853,13.75875,13.61112,13.53663,0.5397816,1.459818
53.7711666005793,0.521747103221032,15.08175,12.51061,11.48815,11.11742,11.01916,1.022458,2.571139
53.771167837783,0.521738989215861,15.09723,12.53746,11.48233,11.11574,11.22585,1.055124,2.559772
53.7711759572152,0.521750952665424,15.09101,12.52457,11.47705,11.1171,11.23252,1.047518,2.566441
53.771181327223,0.52177509642722,15.12882,12.53419,11.4757,11.11867,11.41676,1.058482,2.594631
53.7711860686846,0.521753503783167,15.13239,12.55276,11.48177,11.1165,11.1663,1.070991,2.57963
53.7711867132899,0.521781177282277,15.16479,12.62453,11.5003,11.15039,11.28592,1.124233,2.54026
53.7713033863845,0.521760063985616,15.08358,12.53789,11.47608,11.1134,12.41537,1.061812,2.54569
126.350535737671,-6.29388670919677,14.20756,13.14209,12.83303,12.78522,12.78862,0.3090515,1.065477
126.350541535834,-5.96440482107909,17.10215,14.83548,13.84225,13.4597,13.24618,0.993227,2.266666
126.350543572121,-6.29388190193741,14.25414,13.88447,12.84432,12.76636,12.78793,1.040156,0.3696632
126.350546991605,-6.29387883078387,14.22665,13.13587,12.85146,12.76753,12.77962,0.2844105,1.090772
126.350549302959,-5.96439250983169,17.11896,14.82456,13.80782,13.4314,13.23071,1.016744,2.294403
126.350560065228,-5.96439132133482,17.11013,14.82212,13.84249,13.43851,13.23145,0.9796324,2.288009
126.350573528311,41.4469604489171,15.32938,14.02473,13.63095,13.49965,13.46817,0.3937883,1.304645
126.350580960054,41.4469704001625,15.29828,14.04324,13.61324,13.4994,13.45342,0.4300003,1.255049
126.3505822459,41.4469640015985,15.31903,14.03919,14.5165,13.58805,13.42812,-0.4773092,1.279844
126.350594456485,4.33221425258734,16.81593,14.08459,13.14106,12.82056,12.65025,0.9435205,2.731342
126.350607623226,4.33221919867005,16.74883,14.11032,14.46498,12.82483,12.62272,-0.35466,2.638515
115.557583980084,43.2750874902996,16.47751,14.68569,14.07221,15.50056,13.81625,0.6134825,1.791819
115.557682733003,29.2489562637021,14.57125,14.98243,14.5942,15.19949,12.10007,0.3882351,-0.4111795
132.730777047799,26.7713405812701,14.13396,13.01793,12.66877,12.54577,12.54063,0.3491611,1.116036
132.730778636629,22.5100389399533,14.97064,13.75339,13.29837,13.14599,13.08354,0.4550276,1.217249
132.730788738647,26.7713538358593,14.14404,14.49601,12.66399,12.54293,12.52567,1.832022,-0.351964
132.730796706866,22.5100591381415,14.98474,13.83254,13.3076,13.14372,13.15095,0.5249434,1.152193
132.730836525523,82.68103964645,16.13667,14.86686,14.46119,14.33412,14.32566,0.4056616,1.269817
309.768172452361,4.89478386172295,13.76378,12.65652,12.07363,12.29121,12.29605,0.5828876,1.107262
251.320808738889,14.157952187614,15.58816,12.40304,11.00537,12.32561,10.53005,1.397677,3.185121
251.320877185559,-9.32062293155456,17.76929,14.79421,14.45857,12.8681,12.4866,0.335638,2.975076
251.320879789401,-9.13337679678554,15.44557,13.71513,12.92525,13.06533,12.32839,0.7898817,1.730433
251.320890945355,-9.32063078230117,17.80113,14.78305,13.43665,12.86883,12.485,1.346396,3.018085
251.320923124701,-9.32064897658203,17.81669,14.82124,13.36988,12.87207,12.51943,1.45136,2.995451
29.7545475556232,66.694380374013,16.5302,14.73037,13.86003,13.46507,13.24511,0.8703432,1.799829
29.7546121735041,67.546166085712,15.21212,13.51863,12.74907,12.42919,12.27122,0.7695618,1.693491
29.754617338103,67.5461681132615,15.23164,13.52699,12.76461,12.43405,12.26382,0.7623787,1.704651
230.731394069836,5.91482640261681,15.58,14.3541,13.94365,13.80949,13.73618,0.4104452,1.225898
37.2645044838483,0.673922141743861,16.12135,14.18704,13.37836,13.1192,13.0238,0.8086758,1.934311
37.2645049462432,0.673938804480696,16.18719,14.16198,13.37778,13.13625,13.05776,0.7842035,2.025208
37.2645077264493,0.673924759088818,16.18947,14.18236,13.36242,14.26174,13.02924,0.8199444,2.007104
37.264510091203,0.67393506020039,16.14705,14.16453,13.37318,13.10975,13.02437,0.7913523,1.982523
37.2645166494841,-3.65075757868461,16.31607,13.98079,13.02541,12.7445,12.58613,0.9553738,2.335287
37.2645187306948,0.673944212028072,16.12954,14.20088,13.37852,13.11528,13.04589,0.8223591,1.928659
37.264520974648,0.6739371399081,16.16005,14.23757,13.38387,13.11821,13.02934,0.8536987,1.922482
37.2645233413149,0.673932282346529,16.17081,14.18509,13.38964,13.12181,13.03682,0.7954483,1.985721
37.264524489028,0.67391639177063,16.15615,14.20487,13.38211,13.11562,13.03691,0.8227615,1.951276
37.2645253435195,0.673936478818245,16.13919,14.1866,13.37421,13.10808,13.02156,0.8123875,1.952597
